gmail_id,gender,marital_status,seniorcitizen,tenure,auto_renewal,subscription_type,devices_connected,tickets_raised,feedback_sentiment,payment_method,subscription_status,country,language,failed_login_attempts,login_frequency,monthly_usage_hours,server_switch_frequency,streaming_access,average_speed_mbps,connection_success_rate,plan_upgrade_attempts,last_login,unresolved_tickets,discount_used,churn
renee.mccoy758@gmail.com,Female,Single,True,5,off,premium,7,7,neutral,paypal,expired,Germany,Telugu,13,3,174,4,True,good,7,2,recent,9,False,no
robert.smith739@gmail.com,Female,Single,True,2,off,gold,9,7,neutral,paypal,active,US,Hindi,15,12,133,4,True,good,4,6,recent,18,False,no
christopher.may425@gmail.com,Male,Single,True,1,off,basic,3,15,neutral,upi,expired,US,Hindi,12,5,68,10,True,poor,17,2,very_old,9,False,no
melissa.silva786@gmail.com,Male,Single,True,1,on,premium,4,15,positive,card,expired,India,Telugu,23,25,135,8,False,better,17,10,very_old,1,False,no
monique.parks427@gmail.com,Male,Married,True,10,off,basic,6,18,neutral,paypal,active,Germany,English,39,13,89,2,False,poor,17,7,very_old,19,True,yes
benjamin.harris810@gmail.com,Female,Single,True,7,off,premium,4,20,negative,paypal,active,Germany,English,36,25,127,9,True,better,7,8,recent,5,True,no
ann.reed374@gmail.com,Female,Single,False,9,off,premium,9,0,positive,paypal,cancelled,India,Hindi,24,18,114,2,False,better,9,6,recent,1,True,yes
donna.gibson978@gmail.com,Male,Married,False,2,off,premium,9,9,positive,card,expired,Germany,Hindi,7,11,115,9,False,poor,4,1,very_old,8,False,no
michael.mejia765@gmail.com,Female,Single,True,10,off,gold,10,7,negative,upi,cancelled,UK,Hindi,39,12,130,3,True,good,3,5,old,8,False,yes
gina.thompson999@gmail.com,Female,Single,False,5,off,gold,7,14,negative,card,expired,Germany,Telugu,10,8,195,5,True,poor,6,9,very_old,7,True,no
christian.orr731@gmail.com,Female,Single,True,3,on,premium,7,1,neutral,upi,expired,UK,Telugu,33,1,62,9,True,good,14,4,recent,9,False,yes
amanda.hall572@gmail.com,Female,Single,False,10,on,basic,10,8,neutral,card,expired,UK,Telugu,17,5,160,3,True,better,11,0,recent,1,False,no
richard.massey535@gmail.com,Female,Married,False,1,off,gold,7,13,neutral,upi,active,Germany,Telugu,24,25,74,10,True,good,16,9,very_old,9,True,no
anthony.alexander863@gmail.com,Female,Single,True,5,off,premium,7,16,neutral,card,expired,Germany,Telugu,25,8,158,5,True,better,14,2,very_old,11,False,no
cassandra.cortez734@gmail.com,Female,Single,False,7,on,gold,2,4,negative,card,cancelled,US,Hindi,18,14,120,4,False,poor,8,3,very_old,12,True,yes
jason.hahn897@gmail.com,Female,Married,True,3,on,basic,3,5,negative,card,cancelled,US,Telugu,29,21,173,9,False,poor,7,8,very_old,7,True,yes
david.gates133@gmail.com,Female,Single,False,9,off,basic,8,11,negative,card,cancelled,Germany,Telugu,41,22,176,3,True,better,15,6,recent,5,False,yes
kevin.rasmussen658@gmail.com,Female,Married,True,6,on,premium,8,19,negative,card,expired,US,Telugu,17,15,193,9,True,better,19,5,recent,12,True,no
caitlin.bell291@gmail.com,Female,Married,True,7,off,premium,6,4,neutral,paypal,expired,UK,Telugu,38,10,34,6,True,better,9,2,old,13,False,no
brandon.bennett206@gmail.com,Female,Single,False,1,off,gold,10,19,negative,upi,active,Germany,Hindi,23,8,90,4,True,good,16,5,very_old,1,True,no
sara.young166@gmail.com,Female,Married,False,2,off,basic,5,9,neutral,paypal,cancelled,India,Hindi,44,12,51,1,False,better,20,1,old,1,True,no
timothy.merritt214@gmail.com,Male,Single,False,8,off,gold,5,11,positive,card,expired,US,Hindi,9,19,10,2,True,poor,13,0,recent,2,True,yes
breanna.murray691@gmail.com,Male,Married,False,10,on,premium,8,11,neutral,upi,active,US,English,29,15,39,8,False,good,4,1,old,7,False,no
hunter.cruz326@gmail.com,Female,Single,False,6,on,premium,6,4,positive,paypal,cancelled,US,English,23,16,122,9,True,poor,13,10,recent,2,True,no
ryan.cook451@gmail.com,Male,Married,False,9,off,premium,1,10,positive,card,cancelled,India,Telugu,4,9,190,2,False,good,5,8,very_old,3,True,no
patricia.quinn21@gmail.com,Male,Single,True,6,off,gold,5,0,negative,card,active,India,Hindi,21,25,136,1,True,poor,11,5,very_old,12,False,yes
kenneth.jenkins563@gmail.com,Female,Married,False,1,on,premium,3,3,positive,card,cancelled,US,English,26,11,144,1,False,better,8,4,recent,2,False,no
tamara.holden700@gmail.com,Male,Married,True,3,off,gold,6,1,neutral,upi,cancelled,US,Telugu,32,6,122,6,False,good,13,8,old,3,True,yes
mark.francis872@gmail.com,Male,Single,True,1,on,premium,3,9,negative,card,active,India,English,49,22,185,2,False,better,14,10,very_old,2,True,no
adam.hensley747@gmail.com,Female,Married,False,10,on,premium,3,10,neutral,card,expired,India,English,0,18,178,2,False,better,10,8,old,1,True,no
lance.gray293@gmail.com,Female,Single,True,6,off,gold,10,5,negative,paypal,cancelled,UK,English,44,14,88,4,True,good,4,7,very_old,16,False,yes
lisa.rodriguez509@gmail.com,Male,Married,False,1,off,premium,6,9,neutral,paypal,cancelled,UK,English,16,21,153,5,True,poor,1,7,old,20,True,no
rhonda.bush663@gmail.com,Male,Single,False,9,off,basic,6,4,negative,card,cancelled,India,Telugu,13,7,104,5,True,poor,14,6,old,15,True,no
kristin.sanchez128@gmail.com,Female,Married,True,1,on,premium,1,16,neutral,card,active,Germany,English,28,25,25,6,True,better,9,1,recent,17,False,yes
jonathan.perez871@gmail.com,Female,Single,True,3,on,premium,9,11,neutral,upi,cancelled,India,Telugu,26,10,51,8,True,better,17,8,old,7,False,no
richard.hill196@gmail.com,Male,Single,True,4,on,gold,6,8,neutral,upi,cancelled,US,English,6,22,92,5,True,good,5,7,recent,3,True,no
samuel.burgess796@gmail.com,Female,Married,True,10,off,premium,6,15,negative,paypal,expired,Germany,Telugu,31,19,172,9,True,poor,9,4,very_old,2,False,yes
paul.hardin902@gmail.com,Female,Single,True,8,on,gold,3,16,negative,paypal,active,India,English,37,18,169,5,True,good,18,1,old,2,True,no
grace.lopez146@gmail.com,Female,Single,False,2,on,premium,4,9,positive,upi,cancelled,Germany,English,20,21,16,10,False,better,7,3,old,12,True,yes
david.parker415@gmail.com,Female,Single,False,5,on,premium,5,4,neutral,upi,expired,India,Hindi,39,8,172,8,True,better,5,10,old,6,False,no
brandy.bray474@gmail.com,Male,Married,True,6,off,premium,2,12,neutral,card,expired,US,English,48,21,185,5,False,good,7,2,old,6,False,no
chad.mccarty290@gmail.com,Female,Single,False,3,off,premium,8,13,positive,paypal,expired,Germany,Hindi,21,6,188,3,False,poor,5,7,very_old,7,True,yes
jillian.spencer222@gmail.com,Female,Single,True,7,off,gold,4,20,positive,card,expired,India,Telugu,3,19,75,7,True,better,20,9,very_old,9,True,no
jennifer.stafford305@gmail.com,Male,Married,False,1,off,basic,3,2,neutral,upi,expired,Germany,English,20,25,188,4,True,poor,13,1,old,1,False,no
james.kerr804@gmail.com,Female,Married,False,2,off,premium,2,16,negative,card,cancelled,US,Telugu,4,5,152,1,True,good,5,9,very_old,2,False,no
ashley.henry473@gmail.com,Female,Married,True,5,on,premium,9,3,positive,paypal,active,US,Telugu,1,3,111,7,True,good,11,8,very_old,3,False,no
gina.smith669@gmail.com,Male,Single,True,4,on,premium,1,16,neutral,card,active,Germany,Hindi,17,16,127,8,True,poor,20,6,old,13,True,no
jonathan.rivas92@gmail.com,Male,Married,True,9,on,premium,6,20,positive,card,active,UK,Hindi,32,24,40,7,False,better,4,4,recent,14,True,no
samuel.taylor452@gmail.com,Male,Married,False,6,off,premium,8,17,negative,card,active,US,English,33,23,181,10,True,poor,3,10,recent,0,False,yes
jason.johnson516@gmail.com,Female,Married,False,2,off,gold,1,20,positive,upi,active,Germany,English,44,17,173,9,False,poor,6,5,recent,15,False,no
samantha.mcneil820@gmail.com,Female,Married,False,7,off,premium,1,1,positive,upi,cancelled,UK,English,32,17,46,10,False,poor,1,5,recent,17,True,yes
derek.jones791@gmail.com,Male,Married,False,3,off,basic,8,3,negative,card,cancelled,US,English,26,21,39,10,False,better,20,0,old,12,False,yes
erica.moore452@gmail.com,Male,Married,False,8,on,gold,5,11,neutral,card,expired,Germany,English,46,17,63,2,False,poor,9,2,very_old,3,False,yes
mary.hamilton119@gmail.com,Male,Single,True,8,on,premium,4,2,neutral,upi,expired,UK,Hindi,43,9,56,10,True,poor,16,6,recent,13,True,yes
destiny.lee721@gmail.com,Female,Single,False,6,off,premium,10,9,negative,paypal,cancelled,UK,English,41,18,183,10,True,poor,14,4,old,3,True,yes
cassandra.simmons184@gmail.com,Male,Single,False,3,on,gold,5,10,negative,upi,cancelled,UK,Hindi,35,22,39,9,True,good,17,6,recent,3,False,no
chelsey.white503@gmail.com,Male,Married,True,8,on,basic,10,7,neutral,card,active,India,English,50,11,118,4,False,poor,9,5,old,19,True,no
joshua.bean431@gmail.com,Male,Married,False,6,on,premium,6,3,neutral,card,cancelled,India,English,42,15,103,9,False,poor,5,0,recent,3,True,yes
denise.johnson874@gmail.com,Female,Married,False,7,on,premium,2,16,negative,card,cancelled,US,Hindi,27,18,172,8,True,poor,4,8,old,5,True,yes
brenda.brown57@gmail.com,Female,Single,True,8,off,premium,10,9,negative,upi,active,Germany,Telugu,21,18,177,4,False,good,7,9,very_old,11,True,no
lisa.hernandez186@gmail.com,Female,Married,False,7,on,basic,10,19,negative,paypal,active,Germany,Hindi,35,12,180,5,True,better,12,0,very_old,1,True,no
jason.stone588@gmail.com,Male,Single,False,6,off,basic,8,2,positive,card,cancelled,India,Telugu,45,9,88,2,True,better,16,2,recent,14,True,no
mary.golden684@gmail.com,Female,Single,False,8,off,gold,6,9,neutral,card,cancelled,UK,English,24,19,107,5,True,better,17,7,recent,15,True,yes
derek.gutierrez461@gmail.com,Male,Single,True,3,on,gold,1,19,positive,upi,cancelled,US,English,36,3,186,10,True,poor,14,9,very_old,10,True,no
matthew.wong102@gmail.com,Female,Married,False,5,on,gold,9,0,positive,paypal,cancelled,UK,Hindi,48,16,73,6,False,good,17,2,very_old,12,True,no
kristina.williams224@gmail.com,Male,Single,True,9,off,gold,5,17,negative,card,expired,Germany,Telugu,1,14,165,8,False,poor,11,10,old,15,True,yes
blake.richardson663@gmail.com,Male,Married,False,5,on,gold,10,13,negative,card,expired,India,Hindi,47,19,25,2,True,poor,8,2,very_old,14,False,yes
danielle.sherman207@gmail.com,Male,Single,True,1,off,premium,4,1,negative,upi,active,US,Hindi,27,9,59,8,True,poor,11,4,old,5,True,yes
tammy.bishop132@gmail.com,Female,Single,True,3,off,basic,10,3,neutral,paypal,active,Germany,English,12,7,185,4,False,poor,19,9,very_old,8,True,no
john.ryan928@gmail.com,Female,Single,True,3,off,basic,1,9,negative,paypal,active,Germany,Telugu,4,6,191,1,True,poor,14,4,very_old,2,False,no
jennifer.morgan732@gmail.com,Female,Single,True,9,off,basic,3,15,neutral,paypal,active,US,Hindi,1,0,164,4,False,good,19,8,recent,9,False,no
charles.garcia784@gmail.com,Male,Married,True,5,off,basic,2,14,positive,paypal,active,Germany,Telugu,25,8,57,6,True,good,19,1,old,16,False,no
caroline.davis432@gmail.com,Male,Married,False,10,on,premium,1,0,positive,paypal,cancelled,UK,Telugu,33,17,38,7,True,good,13,2,recent,13,True,no
evelyn.wells135@gmail.com,Male,Married,False,6,on,basic,8,9,positive,card,cancelled,Germany,English,3,21,181,1,False,poor,4,0,old,7,False,yes
russell.king92@gmail.com,Female,Single,True,6,off,basic,1,11,neutral,upi,active,India,Hindi,8,13,112,7,False,poor,17,5,recent,12,False,no
linda.thomas470@gmail.com,Female,Married,False,8,off,premium,5,14,neutral,paypal,active,Germany,Telugu,3,20,102,1,False,poor,4,10,old,14,True,no
laura.pearson155@gmail.com,Male,Single,False,6,on,basic,7,15,neutral,upi,active,Germany,Telugu,25,4,177,4,True,better,18,5,old,9,False,no
michael.castaneda348@gmail.com,Male,Married,True,9,off,gold,7,2,positive,paypal,active,UK,Telugu,36,8,197,7,True,better,6,6,very_old,8,True,no
christine.reynolds393@gmail.com,Male,Married,False,1,on,gold,3,8,negative,upi,cancelled,India,Hindi,50,11,35,6,True,better,6,8,very_old,14,True,yes
richard.smith706@gmail.com,Female,Married,False,5,on,gold,1,2,positive,upi,expired,Germany,English,8,16,154,1,False,better,14,1,very_old,7,False,no
brandy.scott338@gmail.com,Female,Single,True,8,off,basic,9,6,neutral,upi,cancelled,India,Telugu,2,1,33,4,True,better,4,1,old,18,False,yes
rodney.diaz282@gmail.com,Male,Single,True,2,on,premium,4,5,positive,card,active,Germany,English,41,18,44,1,True,poor,17,8,very_old,15,True,no
david.villarreal337@gmail.com,Female,Single,True,3,on,gold,6,3,neutral,paypal,active,UK,English,45,18,90,9,False,better,6,7,very_old,11,True,no
kyle.bentley669@gmail.com,Male,Single,False,8,off,basic,3,8,negative,upi,cancelled,US,Telugu,36,3,117,10,False,better,17,1,recent,2,True,yes
amanda.martinez675@gmail.com,Female,Married,True,2,on,gold,9,17,positive,upi,active,India,Hindi,39,13,37,2,True,poor,17,7,recent,4,False,no
megan.villegas838@gmail.com,Male,Single,True,9,on,gold,6,10,positive,paypal,active,UK,English,36,25,41,9,False,better,12,9,old,20,True,no
patrick.yu627@gmail.com,Male,Single,True,8,off,premium,7,15,neutral,paypal,active,Germany,Hindi,18,4,162,4,True,poor,15,6,recent,2,False,no
ashley.smith45@gmail.com,Male,Married,True,6,on,gold,5,10,neutral,paypal,active,Germany,Hindi,4,12,88,7,False,poor,12,10,very_old,3,False,no
richard.george701@gmail.com,Male,Married,False,2,off,basic,2,9,negative,upi,expired,US,Telugu,7,7,66,1,False,better,9,3,recent,15,False,yes
cynthia.conley243@gmail.com,Female,Married,True,8,off,basic,2,10,positive,card,expired,India,Telugu,13,11,43,2,False,better,3,4,old,15,True,no
daniel.alvarez425@gmail.com,Female,Single,False,7,on,gold,8,9,negative,paypal,cancelled,Germany,Hindi,6,18,137,3,True,good,4,2,very_old,18,True,yes
jason.barron759@gmail.com,Male,Single,False,5,off,gold,8,4,positive,paypal,expired,UK,Telugu,37,10,79,7,False,good,17,6,recent,14,True,yes
kevin.stevens102@gmail.com,Female,Married,False,9,off,premium,10,3,positive,upi,cancelled,UK,Telugu,29,22,140,1,True,poor,14,7,very_old,0,False,no
matthew.stevens613@gmail.com,Female,Single,True,4,off,premium,1,3,negative,paypal,active,India,English,1,20,61,7,False,better,5,4,old,2,False,no
donald.sanchez684@gmail.com,Male,Married,True,5,off,gold,2,2,negative,card,cancelled,India,Hindi,45,3,161,4,False,poor,8,0,very_old,3,False,yes
karen.chambers230@gmail.com,Male,Married,False,2,off,gold,3,20,neutral,upi,expired,Germany,Hindi,34,14,191,6,False,good,8,5,very_old,13,False,yes
april.smith737@gmail.com,Female,Married,True,1,on,premium,8,6,negative,upi,active,US,Hindi,0,15,90,10,True,poor,18,6,old,17,False,no
victoria.cunningham588@gmail.com,Male,Married,True,7,off,premium,8,15,negative,card,active,US,Telugu,10,2,124,8,False,better,8,7,very_old,13,False,no
deborah.robles115@gmail.com,Female,Single,True,2,on,basic,3,9,neutral,upi,cancelled,UK,English,10,23,36,10,True,good,15,3,old,8,True,no
russell.mcguire117@gmail.com,Male,Single,True,8,on,gold,3,0,negative,card,cancelled,India,English,32,14,89,4,True,better,1,6,recent,6,True,yes
cole.johnson143@gmail.com,Female,Married,False,7,off,gold,4,11,negative,upi,expired,India,Telugu,10,25,12,6,True,better,6,3,very_old,8,False,no
john.middleton118@gmail.com,Female,Married,True,4,on,basic,5,19,positive,paypal,expired,Germany,English,2,1,111,1,True,poor,10,9,old,12,True,no
jessica.james664@gmail.com,Female,Married,True,7,on,gold,6,20,negative,paypal,cancelled,UK,Hindi,0,14,29,5,True,good,12,6,very_old,2,False,yes
monica.hall970@gmail.com,Female,Single,False,4,on,premium,6,16,negative,card,active,US,Hindi,24,7,156,8,False,better,14,10,recent,7,False,no
robert.lamb435@gmail.com,Male,Married,True,5,off,basic,7,20,negative,upi,expired,US,Hindi,46,12,79,5,True,poor,8,0,recent,20,False,yes
julie.rios526@gmail.com,Female,Married,True,8,on,premium,7,12,neutral,paypal,cancelled,India,Telugu,11,4,101,1,True,poor,1,2,old,20,True,no
phillip.anderson228@gmail.com,Male,Married,False,7,off,premium,4,13,neutral,card,active,Germany,Telugu,26,19,25,10,False,poor,13,8,recent,5,True,no
sarah.evans577@gmail.com,Female,Married,True,7,off,gold,6,2,positive,upi,active,UK,Telugu,30,17,93,5,False,good,15,9,old,3,True,no
sarah.griffith294@gmail.com,Male,Single,True,7,off,premium,9,15,negative,card,expired,UK,Telugu,20,19,181,2,False,better,18,4,very_old,14,True,no
joel.cox702@gmail.com,Female,Single,True,1,off,basic,1,18,neutral,card,expired,India,Telugu,6,11,67,1,False,poor,15,6,old,12,True,no
lori.briggs241@gmail.com,Female,Single,False,2,on,basic,3,0,neutral,upi,expired,India,Hindi,13,8,158,1,False,good,11,1,very_old,7,False,no
michael.cooper270@gmail.com,Male,Married,False,6,on,basic,8,0,positive,upi,active,US,English,23,19,66,3,False,good,18,2,recent,8,True,no
corey.weiss242@gmail.com,Female,Married,True,3,off,basic,8,7,neutral,card,expired,Germany,English,12,10,64,4,True,poor,14,8,old,5,False,yes
charles.compton657@gmail.com,Female,Single,False,9,off,premium,10,7,neutral,upi,expired,Germany,English,14,10,11,8,False,good,6,1,very_old,4,True,no
elizabeth.brown197@gmail.com,Male,Married,True,5,off,premium,9,19,neutral,paypal,active,UK,Hindi,20,3,180,5,False,poor,8,0,recent,6,True,no
adam.bell854@gmail.com,Female,Married,False,6,off,premium,4,3,negative,card,expired,US,Telugu,43,21,144,4,False,good,17,5,recent,0,True,yes
cynthia.hayes164@gmail.com,Female,Single,False,1,on,premium,3,11,neutral,paypal,cancelled,India,Telugu,40,3,105,3,True,better,12,2,recent,3,True,yes
joel.white540@gmail.com,Male,Single,False,3,off,premium,5,4,neutral,paypal,active,Germany,Hindi,36,7,107,10,False,poor,20,7,very_old,14,False,yes
steven.moore193@gmail.com,Female,Single,True,8,off,basic,9,1,negative,card,cancelled,Germany,English,35,12,63,6,False,good,12,7,recent,5,True,yes
megan.doyle897@gmail.com,Male,Single,False,9,on,premium,10,6,positive,paypal,active,India,Telugu,20,8,11,2,False,good,12,4,old,1,True,no
jessica.jackson591@gmail.com,Male,Single,True,8,on,basic,8,16,neutral,upi,cancelled,UK,Hindi,44,9,167,7,True,better,2,5,old,3,True,yes
jeffery.freeman64@gmail.com,Female,Single,False,10,on,premium,2,8,positive,card,expired,US,English,13,0,161,8,True,poor,16,4,old,17,False,no
melissa.espinoza479@gmail.com,Female,Single,False,1,on,premium,3,4,positive,upi,cancelled,US,Hindi,24,6,151,3,False,poor,18,1,old,1,False,no
brittany.brown313@gmail.com,Male,Single,False,10,on,gold,9,13,positive,card,cancelled,US,English,43,19,48,9,False,good,10,6,old,4,False,yes
emily.pham726@gmail.com,Female,Married,True,1,off,premium,7,4,neutral,paypal,expired,UK,Telugu,43,2,69,2,False,poor,10,10,recent,14,False,yes
jonathan.webb747@gmail.com,Male,Single,True,6,off,gold,8,10,positive,upi,expired,India,Telugu,25,24,68,2,False,good,3,7,old,20,False,yes
valerie.serrano380@gmail.com,Male,Married,False,4,off,gold,2,12,negative,card,expired,India,Telugu,17,3,176,9,True,good,17,9,old,13,True,yes
anthony.gibbs860@gmail.com,Male,Single,False,7,on,premium,8,15,negative,upi,cancelled,UK,Telugu,20,4,189,3,True,poor,8,1,old,6,False,yes
sabrina.morse830@gmail.com,Male,Single,True,1,off,gold,8,10,negative,card,expired,UK,English,22,3,167,1,True,better,3,1,very_old,18,True,yes
jonathan.robertson629@gmail.com,Female,Single,False,6,on,gold,10,13,negative,upi,expired,India,Hindi,38,22,195,9,False,poor,18,10,recent,2,False,yes
john.ford958@gmail.com,Male,Married,True,5,on,gold,1,13,negative,card,cancelled,US,Telugu,28,8,119,4,False,poor,18,8,very_old,20,True,yes
tanya.hunter592@gmail.com,Male,Single,False,7,on,premium,4,14,negative,upi,active,US,Telugu,49,11,22,10,True,poor,14,8,old,16,False,no
jose.proctor642@gmail.com,Female,Single,True,1,on,premium,2,16,neutral,card,active,US,English,36,2,172,7,False,good,2,5,very_old,2,False,no
april.johnson490@gmail.com,Male,Single,True,6,off,basic,2,4,negative,card,active,UK,Hindi,30,9,106,5,False,better,2,5,very_old,18,False,no
douglas.alvarez0@gmail.com,Female,Single,True,10,on,premium,8,14,negative,card,cancelled,US,English,11,20,132,6,True,poor,14,9,old,11,False,no
